id_venda,data_venda,id_cliente,id_produto,canal_venda,quantidade,preco_unitario
sal_b938171159a6,2025-12-15 13:51:26,cus_b42a15933072,prd_474405dcce41,ecommerce,1,67.90
sal_1bb69875affd,2025-12-15 20:06:26,cus_6ff11137142d,prd_f063f46a7ef8,ecommerce,1,1357.54
sal_38581f4e7ebf,2025-12-15 19:55:43,cus_31874cf2d1e5,prd_a17c779dd289,loja_fisica,1,64.90
sal_a3ffa56aac1a,2025-12-15 22:02:04,cus_eae005fd3470,prd_205f309c1a21,ecommerce,1,31.49
sal_2ce36d40d7d4,2025-12-15 16:42:55,cus_36595eecf105,prd_30518d908a92,ecommerce,1,76.94
sal_35217e3bbb74,2025-12-15 10:42:43,cus_b42a15933072,prd_b7490508211e,loja_fisica,2,209.00
sal_240caefa3316,2025-12-15 09:32:54,cus_f1a06ae11717,prd_d22d1b8b1502,ecommerce,2,1149.90
sal_243d2554dd12,2025-12-15 13:03:32,cus_8ad3c8745efb,prd_a3ae425a3edd,ecommerce,1,83.99
sal_c5aa0108c8bb,2025-12-15 22:05:54,cus_2b1b3e2a1515,prd_205f309c1a21,loja_fisica,2,34.99
sal_2f093e218d6d,2025-12-15 15:35:35,cus_71308b76151a,prd_4ee65ed59110,ecommerce,1,41.90
sal_1593164569c5,2025-12-15 16:41:42,cus_79d52b75f259,prd_385035a5bc20,loja_fisica,2,197.91
sal_567a48fc8e18,2025-12-15 14:38:30,cus_4e62d52db97a,prd_9239eec8982d,ecommerce,1,49.39
sal_050bb755c999,2025-12-15 10:53:40,cus_96658dc10aa5,prd_bf5d8671f7a9,ecommerce,1,119.90
sal_20ded9fbb471,2025-12-15 09:52:45,cus_b0026583b709,prd_d92ad43fa137,ecommerce,1,66.90
sal_9d0ae22b2e34,2025-12-15 20:29:52,cus_7262f4e5ce9f,prd_96fbc500aec1,ecommerce,1,50.06
sal_42c6d462a83f,2025-12-15 19:49:57,cus_79d52b75f259,prd_6343e70ed4b9,loja_fisica,1,152.00
sal_3b9d53c67157,2025-12-15 15:35:59,cus_8fa04d3a5837,prd_2cbafff50c72,loja_fisica,2,85.77
sal_0627b2be928f,2025-12-15 16:46:52,cus_25c656241a9a,prd_8b22fd85d500,ecommerce,2,324.99
sal_c1456439cff3,2025-12-15 14:58:44,cus_f1eccf8e0d99,prd_bf5d8671f7a9,loja_fisica,4,119.90
sal_8fbfbf259d3f,2025-12-15 11:38:44,cus_df9e0b31fa20,prd_30518d908a92,loja_fisica,1,80.99
sal_ef0c264d178b,2025-12-15 20:12:13,cus_911b23c97589,prd_bf5d8671f7a9,ecommerce,1,131.89
sal_dcad961bc810,2025-12-15 16:32:34,cus_66677d443e5e,prd_92c0ecf60a58,ecommerce,1,180.90
sal_20cb81fd9102,2025-12-15 18:43:47,cus_df9e0b31fa20,prd_30518d908a92,loja_fisica,1,80.99
sal_44058511a7ec,2025-12-15 11:09:03,cus_418af67b6b28,prd_6d4e3b1efd0c,loja_fisica,1,1139.99
sal_c9e3319d785c,2025-12-15 12:44:50,cus_0ff4cceccc6f,prd_c708b046fef8,ecommerce,2,46.00
sal_dbcc3349ee65,2025-12-15 20:47:41,cus_ec8d75866856,prd_686e2aab873d,loja_fisica,2,89.50
sal_ec2fe966755e,2025-12-15 18:24:26,cus_4209c24e0be2,prd_ebb0865fc95d,ecommerce,1,175.99
sal_67820a7fc1de,2025-12-15 14:55:49,cus_31874cf2d1e5,prd_645f7859f379,ecommerce,1,438.21
sal_19e17e005c6e,2025-12-15 14:34:47,cus_c3944101594c,prd_b17460641fb4,loja_fisica,1,239.99
sal_4f7204c7f726,2025-12-15 16:11:47,cus_c9cd13d1ae9f,prd_8b22fd85d500,ecommerce,1,324.99
sal_ba23dc9564df,2025-12-15 17:00:21,cus_f1a06ae11717,prd_cc3053305ba7,ecommerce,3,586.05
sal_8edf9ce11d1f,2025-12-15 21:31:50,cus_ec8d75866856,prd_9239eec8982d,loja_fisica,1,51.99
sal_47db161b9845,2025-12-15 08:50:32,cus_a2e18141f826,prd_c62100cc281c,ecommerce,1,41.56
sal_e6150c80ebb1,2025-12-15 17:23:18,cus_1a38731e1fbe,prd_5a6fd66e1c00,ecommerce,5,101.61
sal_6e15e110e111,2025-12-15 00:07:42,cus_c8d383cfde0c,prd_686e2aab873d,ecommerce,3,89.50
sal_a1f9ab4a83d4,2025-12-15 10:24:58,cus_7262f4e5ce9f,prd_dfac11815029,ecommerce,2,189.00
sal_e79b35a01bd2,2025-12-15 17:32:51,cus_c9cd13d1ae9f,prd_d22d1b8b1502,ecommerce,1,1149.90
sal_ac19af0e1c8c,2025-12-15 08:10:49,cus_a8f8e01eaee8,prd_2293732b7542,ecommerce,1,62.01
sal_b48838d80355,2025-12-15 22:53:06,cus_1a38731e1fbe,prd_6f0a4eefed22,loja_fisica,2,39.99
sal_5999327550b0,2025-12-15 19:47:43,cus_a2e18141f826,prd_82cd17cb589d,ecommerce,1,44.90
sal_c170b9e4e170,2025-12-15 19:36:52,cus_8ad3c8745efb,prd_a4025bac91a7,ecommerce,1,52.90
sal_440bd1433d43,2025-12-15 08:34:00,cus_b42a15933072,prd_9b6e92e0766c,loja_fisica,1,32.31
sal_84362f3223d7,2025-12-15 08:18:50,cus_66677d443e5e,prd_51511e44c92a,ecommerce,3,88.90
sal_c5401d3d4e75,2025-12-15 19:30:10,cus_a8f8e01eaee8,prd_334f4a32f979,ecommerce,2,404.50
sal_375e6b502ddf,2025-12-15 23:19:43,cus_df9e0b31fa20,prd_899bd21840eb,loja_fisica,1,58.85
sal_c2b22cd76ac1,2025-12-15 09:07:02,cus_71308b76151a,prd_51511e44c92a,ecommerce,3,88.90
sal_057ebed5090b,2025-12-15 21:13:26,cus_6ff11137142d,prd_e55f1f3ae9ad,ecommerce,1,68.31
sal_e59305735ae7,2025-12-15 12:11:42,cus_7262f4e5ce9f,prd_3e42ffcc8dd9,loja_fisica,3,74.69
sal_f77813f625ab,2025-12-15 15:18:42,cus_d2762f5968fe,prd_4ee65ed59110,loja_fisica,1,41.90
sal_07e7316b6feb,2025-12-15 09:06:18,cus_c3944101594c,prd_2365af16d827,ecommerce,1,143.45
sal_0eeb6e0ad617,2025-12-15 14:09:36,cus_ec8d75866856,prd_1e4ccab8af1a,loja_fisica,1,111.90
sal_1e1205816d71,2025-12-15 22:17:53,cus_c8d383cfde0c,prd_651e8d1acbf8,ecommerce,1,464.90
sal_9a8132f6aa86,2025-12-15 22:35:06,cus_25d1cb23f872,prd_51511e44c92a,loja_fisica,2,88.90
sal_f411569c19c9,2025-12-15 17:46:56,cus_911b23c97589,prd_a17c779dd289,loja_fisica,2,61.66
sal_9c9db49f923a,2025-12-15 22:49:37,cus_1a38731e1fbe,prd_84a009f1889d,ecommerce,2,32.90
sal_2d47aff9b988,2025-12-15 16:23:25,cus_8ad3c8745efb,prd_1974423eecee,loja_fisica,1,164.50
sal_4d79517c990c,2025-12-15 18:23:32,cus_71308b76151a,prd_686e2aab873d,loja_fisica,4,85.02
sal_6e559fabe4dc,2025-12-15 20:28:10,cus_25d1cb23f872,prd_9d1aea4d28ae,ecommerce,4,1192.41
sal_28fee075a0c6,2025-12-15 17:02:14,cus_f1eccf8e0d99,prd_686e2aab873d,ecommerce,1,85.02
sal_a687b7436e48,2025-12-15 17:24:30,cus_6ff11137142d,prd_0347eab01a6c,ecommerce,1,626.00
sal_86becde7c84a,2025-12-15 23:53:47,cus_eae005fd3470,prd_c62100cc281c,ecommerce,1,48.90
sal_88551b0c7426,2025-12-15 15:33:16,cus_a9747473c5c6,prd_6442b103f637,ecommerce,1,254.91
sal_8d0f0e260888,2025-12-15 18:56:38,cus_71308b76151a,prd_0347eab01a6c,ecommerce,1,626.00
sal_1bdbff52b4cf,2025-12-15 12:11:10,cus_a9747473c5c6,prd_96fbc500aec1,ecommerce,1,53.01
sal_bb67dbfcd1d1,2025-12-15 22:43:30,cus_f1a06ae11717,prd_51511e44c92a,ecommerce,1,88.90
sal_97e6255cf3fe,2025-12-15 09:08:40,cus_c9cd13d1ae9f,prd_11bf1703f8e9,ecommerce,1,40.80
sal_1fd215d6bd71,2025-12-15 18:38:36,cus_911b23c97589,prd_b2fdb7f36a3f,loja_fisica,2,45.04
sal_3241453f36b0,2025-12-15 11:55:30,cus_25d1cb23f872,prd_bf94f6ee7033,ecommerce,2,71.01
sal_6bc8b060c708,2025-12-15 10:10:46,cus_66677d443e5e,prd_380fab5d7131,ecommerce,1,142.90
sal_076f1e6f1670,2025-12-15 08:12:33,cus_fa3a88d1ccef,prd_d22d1b8b1502,ecommerce,1,1149.90
sal_03a1e7af2a8f,2025-12-15 15:56:50,cus_a8f8e01eaee8,prd_5a6fd66e1c00,ecommerce,1,95.97
sal_2af6b95812ee,2025-12-15 15:57:49,cus_418af67b6b28,prd_645f7859f379,ecommerce,2,462.55
sal_ebc8406b25e3,2025-12-15 18:50:49,cus_639110db69ed,prd_2cbafff50c72,loja_fisica,2,95.86
sal_41b3c9a8c135,2025-12-16 09:16:30,cus_f1eccf8e0d99,prd_e66747c9b59e,ecommerce,1,194.00
sal_81ccc7d8bf01,2025-12-16 12:45:47,cus_7262f4e5ce9f,prd_2cbafff50c72,ecommerce,1,95.86
sal_89406d6f993e,2025-12-16 17:26:23,cus_f64907d41a69,prd_d92ad43fa137,ecommerce,1,66.90
sal_a16dd11a224d,2025-12-16 17:43:25,cus_b0026583b709,prd_d92ad43fa137,loja_fisica,1,66.90
sal_7cadc7b4b78b,2025-12-16 17:19:36,cus_c8d383cfde0c,prd_f8e027f417be,loja_fisica,2,171.85
sal_c555e084f841,2025-12-16 22:50:44,cus_4209c24e0be2,prd_4ee65ed59110,ecommerce,2,37.71
sal_ea7dbc284faf,2025-12-16 15:10:24,cus_96658dc10aa5,prd_2293732b7542,ecommerce,1,58.57
sal_4d185c7e974f,2025-12-16 15:16:14,cus_a9747473c5c6,prd_51511e44c92a,loja_fisica,3,88.90
sal_4d42912b929f,2025-12-16 17:45:38,cus_d36c11b261a6,prd_6eca734f2e84,ecommerce,1,227.99
sal_3423156b83f1,2025-12-16 21:12:02,cus_7262f4e5ce9f,prd_d22d1b8b1502,ecommerce,1,1092.40
sal_e251e9e8faa2,2025-12-16 14:00:10,cus_a01814ad9247,prd_bf5d8671f7a9,ecommerce,1,119.90
sal_8cbeb3483499,2025-12-16 08:47:45,cus_d2762f5968fe,prd_4ee65ed59110,ecommerce,2,35.61
sal_5ea7cbb5daee,2025-12-16 13:14:38,cus_96658dc10aa5,prd_82cd17cb589d,ecommerce,1,44.90
sal_377cec384d06,2025-12-16 15:32:18,cus_36595eecf105,prd_334f4a32f979,ecommerce,1,404.50
sal_e5e234aae0c4,2025-12-16 21:44:28,cus_96658dc10aa5,prd_c62100cc281c,loja_fisica,2,53.79
sal_6d1afbd38e30,2025-12-16 18:57:37,cus_31874cf2d1e5,prd_f063f46a7ef8,ecommerce,1,1286.09
sal_3a1a0fecb5b1,2025-12-16 09:51:20,cus_78ab1cf16e12,prd_9239eec8982d,ecommerce,1,51.99
sal_3aff3d5c140e,2025-12-16 13:43:47,cus_884be6e0ce9a,prd_38c1b898aecc,loja_fisica,1,140.90
sal_9d0e85811fa1,2025-12-16 21:11:47,cus_66677d443e5e,prd_e66747c9b59e,ecommerce,1,174.60
sal_5027658ab940,2025-12-16 20:14:12,cus_884be6e0ce9a,prd_5ae195cb554b,ecommerce,2,58.50
sal_ef223447c7ab,2025-12-16 11:39:00,cus_f1eccf8e0d99,prd_c62100cc281c,ecommerce,1,46.45
sal_c6ed260f61f9,2025-12-16 17:31:11,cus_13af118ef4e8,prd_ff56c9132964,ecommerce,1,203.29
sal_9d4803744569,2025-12-16 11:30:34,cus_0914bdf6e1fe,prd_385035a5bc20,loja_fisica,2,219.90
sal_8411a700c161,2025-12-16 11:20:44,cus_71308b76151a,prd_40dc70ce05b2,ecommerce,1,1310.50
sal_c281773239fb,2025-12-16 20:35:16,cus_8ad3c8745efb,prd_f063f46a7ef8,ecommerce,1,1428.99
sal_3c495f52258c,2025-12-16 10:23:54,cus_78ab1cf16e12,prd_82cd17cb589d,ecommerce,4,42.65
sal_7c4bdf8ab04e,2025-12-16 21:51:15,cus_f50da5532735,prd_ae7b2acb6812,ecommerce,2,998.01
sal_7aee27a58b72,2025-12-16 15:11:26,cus_2b1b3e2a1515,prd_08611917c0ae,loja_fisica,1,95.39
sal_812db75e76dc,2025-12-16 21:16:35,cus_fa3a88d1ccef,prd_ff35b88df534,ecommerce,1,211.90
sal_a34cd1a21fea,2025-12-16 14:06:28,cus_b0026583b709,prd_a4025bac91a7,ecommerce,1,47.61
sal_1676e78aa823,2025-12-16 13:07:22,cus_31874cf2d1e5,prd_223c9b6a0a76,ecommerce,1,77.89
sal_85a4ccffc4e4,2025-12-16 10:22:20,cus_418af67b6b28,prd_d22d1b8b1502,loja_fisica,2,1149.90
sal_ae263571a9f3,2025-12-16 14:09:55,cus_25d1cb23f872,prd_1e4ccab8af1a,ecommerce,1,106.31
sal_359807cf41be,2025-12-16 19:05:10,cus_c8d383cfde0c,prd_205f309c1a21,ecommerce,1,33.24
sal_e89f9ded6f5d,2025-12-16 13:49:55,cus_9d2dd4770a79,prd_0c5fb549e1c2,ecommerce,1,295.90
sal_e670c0d1e4c6,2025-12-16 20:46:15,cus_418af67b6b28,prd_93ed035b2e9e,ecommerce,1,116.99
sal_645e59d932fb,2025-12-16 08:59:56,cus_f1a06ae11717,prd_ff35b88df534,loja_fisica,1,233.09
sal_f134ffa6890d,2025-12-16 09:05:41,cus_9d2dd4770a79,prd_8b22fd85d500,ecommerce,2,324.99
sal_f212f3477656,2025-12-16 09:01:02,cus_418af67b6b28,prd_84c0492c5dd9,ecommerce,1,145.20
sal_7c56773f389f,2025-12-16 17:35:28,cus_25c656241a9a,prd_9d1aea4d28ae,ecommerce,1,1324.90
sal_d2ad84f86324,2025-12-16 22:33:40,cus_911b23c97589,prd_205f309c1a21,ecommerce,1,31.49
sal_8006d06c324d,2025-12-16 17:26:16,cus_a2e18141f826,prd_2293732b7542,ecommerce,2,68.90
sal_01beb11695f8,2025-12-16 14:00:44,cus_9d2dd4770a79,prd_ef0b5e05efef,ecommerce,1,247.90
sal_25adcb2ab175,2025-12-16 12:50:00,cus_f50da5532735,prd_6d4e3b1efd0c,loja_fisica,1,1139.99
sal_75fc6c5debc6,2025-12-16 22:53:24,cus_8ad3c8745efb,prd_4ee65ed59110,ecommerce,1,37.71
sal_045158c1f204,2025-12-16 17:18:41,cus_b0026583b709,prd_1e4ccab8af1a,ecommerce,2,111.90
sal_77f7ce678c0d,2025-12-16 14:29:39,cus_79d52b75f259,prd_e561d57f2a21,ecommerce,1,116.99
sal_5125d4e5f8df,2025-12-16 23:11:06,cus_0ff4cceccc6f,prd_334f4a32f979,ecommerce,1,404.50
sal_a9c30ae5a72c,2025-12-16 09:21:26,cus_508a15ccf0fa,prd_47a25ae10c23,loja_fisica,1,80.09
sal_aad8eeb23eed,2025-12-16 12:03:17,cus_f1eccf8e0d99,prd_38c1b898aecc,ecommerce,1,126.81
sal_53c6b7cb49e5,2025-12-16 19:07:49,cus_4e62d52db97a,prd_8b22fd85d500,loja_fisica,1,357.49
sal_7240073bc25e,2025-12-16 08:33:42,cus_13af118ef4e8,prd_f063f46a7ef8,ecommerce,1,1428.99
sal_76c16ff2344c,2025-12-16 15:47:59,cus_f50da5532735,prd_334f4a32f979,ecommerce,1,404.50
sal_70ab4663f8a2,2025-12-16 09:07:15,cus_911b23c97589,prd_92c0ecf60a58,ecommerce,1,180.90
sal_e79f629549bf,2025-12-16 19:02:37,cus_7262f4e5ce9f,prd_f063f46a7ef8,ecommerce,1,1428.99
sal_271725420f2d,2025-12-16 08:43:39,cus_36595eecf105,prd_3308eb4d2b62,loja_fisica,1,32.99
sal_929ee444fb5a,2025-12-16 08:08:31,cus_8ad3c8745efb,prd_4a5427b33a63,loja_fisica,2,71.01
sal_70e9ffc71ad5,2025-12-16 16:01:44,cus_a9747473c5c6,prd_9a3dfc23b7a3,ecommerce,1,94.95
sal_7caf1794a27d,2025-12-16 18:12:36,cus_cf84750c1fb4,prd_385035a5bc20,loja_fisica,1,197.91
sal_f902a2b8dcf6,2025-12-16 20:04:33,cus_a2e18141f826,prd_bf5d8671f7a9,ecommerce,1,119.90
sal_442e3b170f23,2025-12-16 18:46:11,cus_df9e0b31fa20,prd_9b6e92e0766c,ecommerce,1,35.90
sal_4563977a9861,2025-12-16 11:12:33,cus_66677d443e5e,prd_5437b387f602,ecommerce,1,227.90
sal_d990fd41af58,2025-12-16 12:33:42,cus_d2762f5968fe,prd_c9b4024b7b9e,ecommerce,2,95.50
sal_7792f92be43a,2025-12-16 15:02:36,cus_b42a15933072,prd_8b22fd85d500,ecommerce,1,308.74
sal_d2275d3fd2df,2025-12-16 09:38:45,cus_d2762f5968fe,prd_28cd8ab86936,ecommerce,1,192.10
sal_131ceb53a3fa,2025-12-16 08:23:35,cus_b0026583b709,prd_11bf1703f8e9,loja_fisica,2,48.00
sal_b86434240e77,2025-12-16 15:46:04,cus_884be6e0ce9a,prd_4ee65ed59110,ecommerce,1,41.90
sal_81301c9fc8a3,2025-12-16 11:12:12,cus_a8f8e01eaee8,prd_a4025bac91a7,ecommerce,1,47.61
sal_2d70d3a5015c,2025-12-16 15:49:40,cus_ec8d75866856,prd_40dc70ce05b2,ecommerce,1,1310.50
sal_3430e4a15b4a,2025-12-16 22:32:21,cus_b42a15933072,prd_30518d908a92,ecommerce,3,68.84
sal_84627981a402,2025-12-16 17:54:23,cus_78ab1cf16e12,prd_3bee9877eb80,loja_fisica,1,45.50
sal_ac1f502ec2fa,2025-12-16 18:49:35,cus_9d2dd4770a79,prd_a4025bac91a7,loja_fisica,1,52.90
sal_340e87a10daa,2025-12-16 21:38:01,cus_c9cd13d1ae9f,prd_08611917c0ae,ecommerce,1,105.99
sal_fdc8603795e0,2025-12-16 19:49:52,cus_4209c24e0be2,prd_1f81bf3405b1,loja_fisica,1,58.80
sal_80cea42b35dc,2025-12-16 15:02:29,cus_c8d383cfde0c,prd_b7490508211e,ecommerce,1,220.00
sal_9a280351f464,2025-12-16 19:36:25,cus_ec8d75866856,prd_afd58e5fd09d,ecommerce,1,451.90
sal_f0b3308c758e,2025-12-16 15:38:41,cus_508a15ccf0fa,prd_d0368e440753,ecommerce,1,34.90
sal_33fcff69ba8c,2025-12-16 21:56:52,cus_8fa04d3a5837,prd_28cd8ab86936,ecommerce,2,203.40
sal_15ee50127b1d,2025-12-16 19:40:49,cus_911b23c97589,prd_ff35b88df534,ecommerce,1,201.31
sal_796aad2cddb3,2025-12-16 14:14:09,cus_d36c11b261a6,prd_d0368e440753,ecommerce,1,33.15
sal_a0e05529f2d0,2025-12-16 16:27:18,cus_7262f4e5ce9f,prd_b7490508211e,ecommerce,1,198.00
sal_1b3456b970af,2025-12-16 17:05:25,cus_c9cd13d1ae9f,prd_6eca734f2e84,ecommerce,1,216.59
sal_f0db4290ef53,2025-12-16 16:35:39,cus_13af118ef4e8,prd_30518d908a92,ecommerce,1,80.99
sal_a8d6d50907b4,2025-12-16 15:07:42,cus_78ab1cf16e12,prd_9239eec8982d,ecommerce,1,49.39
sal_e5555eafdc9f,2025-12-16 20:22:39,cus_884be6e0ce9a,prd_359246d9ed10,ecommerce,1,101.14
sal_e15fab425947,2025-12-16 10:09:48,cus_0343c0763f76,prd_4ee65ed59110,loja_fisica,1,39.80
sal_4a06de3515fa,2025-12-16 10:00:21,cus_66677d443e5e,prd_dfac11815029,ecommerce,1,189.00
sal_5f0f33ced9ee,2025-12-16 16:34:33,cus_b0026583b709,prd_c62100cc281c,ecommerce,5,46.45
sal_52eabc03c1d3,2025-12-16 18:37:57,cus_418af67b6b28,prd_84a009f1889d,ecommerce,1,29.61
sal_791cc6ee9575,2025-12-16 15:29:41,cus_4209c24e0be2,prd_38c1b898aecc,ecommerce,1,119.77
sal_c6ae4163f3a3,2025-12-16 12:01:18,cus_31874cf2d1e5,prd_f1f39e56f84d,ecommerce,1,60.49
sal_df4b52d478c3,2025-12-16 10:31:55,cus_644bf6820c61,prd_4ee65ed59110,ecommerce,4,39.80
sal_db15fe45f1d4,2025-12-16 19:15:59,cus_a8f8e01eaee8,prd_385035a5bc20,ecommerce,1,219.90
sal_6851c0a7e2a2,2025-12-16 14:19:15,cus_13af118ef4e8,prd_b4a823952be5,ecommerce,1,73.90
sal_5f7d6b557266,2025-12-16 12:35:17,cus_8ad3c8745efb,prd_385035a5bc20,ecommerce,1,197.91
sal_5554608bac53,2025-12-16 16:26:15,cus_ec8d75866856,prd_d92ad43fa137,ecommerce,1,66.90
sal_0f60d56c3180,2025-12-16 09:37:34,cus_66677d443e5e,prd_afd58e5fd09d,ecommerce,1,384.11
sal_ced8844d2831,2025-12-16 22:58:49,cus_a2e18141f826,prd_f7ed5522d23e,loja_fisica,1,230.75
sal_03068ba090bb,2025-12-16 19:11:20,cus_884be6e0ce9a,prd_b7490508211e,ecommerce,1,242.00
sal_919fb25c2948,2025-12-16 23:28:47,cus_9d2dd4770a79,prd_1091c2cfe1e9,loja_fisica,1,383.31
sal_fcee45b45eda,2025-12-17 09:01:48,cus_13af118ef4e8,prd_56e08463d21c,ecommerce,1,212.70
sal_5e044e5808ad,2025-12-17 08:22:05,cus_66677d443e5e,prd_f063f46a7ef8,ecommerce,1,1286.09
sal_ab298a41c377,2025-12-17 13:31:30,cus_25c656241a9a,prd_6d4e3b1efd0c,ecommerce,2,1139.99
sal_09ed6eaad987,2025-12-17 13:14:47,cus_418af67b6b28,prd_afd58e5fd09d,ecommerce,1,497.09
sal_81d10b5f73dd,2025-12-17 18:44:20,cus_31874cf2d1e5,prd_07ff67746d02,ecommerce,2,301.14
sal_85d85fa10221,2025-12-17 21:25:39,cus_9d2dd4770a79,prd_2cbafff50c72,ecommerce,1,90.81
sal_203b89dcf7b7,2025-12-17 08:28:29,cus_884be6e0ce9a,prd_84a009f1889d,loja_fisica,1,32.90
sal_d18042c72ec2,2025-12-17 22:33:48,cus_911b23c97589,prd_ff35b88df534,ecommerce,1,211.90
sal_f244db5f2069,2025-12-17 22:10:27,cus_0ff4cceccc6f,prd_64000b956cf3,ecommerce,3,258.90
sal_5d2ef22d68a0,2025-12-17 15:46:32,cus_f64907d41a69,prd_6ae727ee4463,loja_fisica,1,74.00
sal_ace17bffdbb9,2025-12-17 18:01:11,cus_79d52b75f259,prd_727f175116c6,loja_fisica,2,63.90
sal_a060d59fd6c1,2025-12-17 14:58:45,cus_7262f4e5ce9f,prd_96fbc500aec1,ecommerce,1,58.90
sal_884d19822819,2025-12-17 14:45:24,cus_0343c0763f76,prd_ebb0865fc95d,ecommerce,1,167.19
sal_5eb75d95a5a1,2025-12-17 09:58:21,cus_ec8d75866856,prd_ebdebaf4cd37,ecommerce,2,39.90
sal_02aa605e929b,2025-12-17 22:19:19,cus_0343c0763f76,prd_223c9b6a0a76,ecommerce,1,69.69
sal_c1253454262a,2025-12-17 23:39:48,cus_3580317ddeab,prd_82cd17cb589d,loja_fisica,1,44.90
sal_a47b1cb30c41,2025-12-17 20:13:37,cus_b42a15933072,prd_82cd17cb589d,ecommerce,1,44.90
sal_400022956a3d,2025-12-17 21:39:40,cus_f50da5532735,prd_9b4e39e312d9,ecommerce,1,1223.59
sal_e136653e38f1,2025-12-17 08:42:36,cus_884be6e0ce9a,prd_205f309c1a21,loja_fisica,1,34.99
sal_46e4378de3db,2025-12-17 10:39:42,cus_66677d443e5e,prd_51511e44c92a,loja_fisica,1,88.90
sal_df455a31f923,2025-12-17 15:05:49,cus_0ff4cceccc6f,prd_9239eec8982d,ecommerce,1,51.99
sal_02824b547d60,2025-12-17 17:30:08,cus_25c656241a9a,prd_84c0492c5dd9,ecommerce,1,132.00
sal_05341c6eebd4,2025-12-17 08:06:36,cus_0343c0763f76,prd_55776d3e5c2a,loja_fisica,1,174.70
sal_27cb663cf0f6,2025-12-17 21:27:38,cus_fa3a88d1ccef,prd_a4025bac91a7,ecommerce,1,44.96
sal_a13d819003ba,2025-12-17 18:33:46,cus_911b23c97589,prd_d22d1b8b1502,ecommerce,1,1034.91
sal_e48c0e5d88d5,2025-12-17 23:07:01,cus_f1a06ae11717,prd_474405dcce41,loja_fisica,1,64.50
sal_08215e535953,2025-12-17 15:21:22,cus_ec8d75866856,prd_206eacaa3048,ecommerce,1,116.99
sal_914db1bfdcac,2025-12-17 21:19:32,cus_f50da5532735,prd_e3934c71bd0c,ecommerce,1,391.90
sal_acd0e2ae9c8b,2025-12-17 15:53:11,cus_cf84750c1fb4,prd_c9b4024b7b9e,loja_fisica,1,95.50
sal_5c653b808015,2025-12-17 09:30:09,cus_911b23c97589,prd_1091c2cfe1e9,ecommerce,1,383.31
sal_5ae148380eee,2025-12-17 15:53:33,cus_0ff4cceccc6f,prd_9a3dfc23b7a3,ecommerce,1,105.50
sal_f685c0f017fe,2025-12-17 17:04:09,cus_0ff4cceccc6f,prd_84a009f1889d,loja_fisica,1,29.61
sal_bd2d34f49abd,2025-12-17 18:11:38,cus_f64907d41a69,prd_c29b93111bd9,ecommerce,2,186.21
sal_bb33ddc63371,2025-12-17 12:31:56,cus_8ad3c8745efb,prd_82cd17cb589d,loja_fisica,1,44.90
sal_71b8f02720f7,2025-12-17 08:49:12,cus_6ff11137142d,prd_645f7859f379,ecommerce,1,486.90
sal_4853f839437a,2025-12-17 11:46:55,cus_a8f8e01eaee8,prd_b17460641fb4,ecommerce,2,215.99
sal_455dcaecca60,2025-12-17 20:13:46,cus_0914bdf6e1fe,prd_8b22fd85d500,loja_fisica,1,324.99
sal_f98aa96df71b,2025-12-17 08:21:29,cus_df9e0b31fa20,prd_dfac11815029,loja_fisica,2,189.00
sal_9c5870d9e2f6,2025-12-17 20:20:12,cus_cf84750c1fb4,prd_bf5d8671f7a9,ecommerce,1,119.90
sal_947303b44735,2025-12-17 10:07:00,cus_4209c24e0be2,prd_c62100cc281c,ecommerce,1,48.90
sal_bcc39345b0e7,2025-12-17 14:51:18,cus_ec8d75866856,prd_045813f96891,ecommerce,2,142.99
sal_1fece6c3db22,2025-12-17 08:30:57,cus_418af67b6b28,prd_dfac11815029,ecommerce,1,189.00
sal_14ce45dfc8ba,2025-12-17 18:39:22,cus_508a15ccf0fa,prd_d51f590876b9,ecommerce,1,58.90
sal_5ab67f191c7a,2025-12-17 23:36:08,cus_a01814ad9247,prd_359246d9ed10,ecommerce,1,118.99
sal_642b08f27610,2025-12-17 18:30:14,cus_4209c24e0be2,prd_b7490508211e,loja_fisica,1,220.00
sal_0c53a38c4f02,2025-12-17 10:50:55,cus_df9e0b31fa20,prd_82cd17cb589d,ecommerce,1,44.90
sal_9193120a7fa3,2025-12-17 16:18:49,cus_c8d383cfde0c,prd_2cbafff50c72,ecommerce,1,90.81
sal_d6b7e2f5aa20,2025-12-17 08:50:19,cus_a8f8e01eaee8,prd_d500fa66507e,ecommerce,1,384.99
sal_5c93b20c366d,2025-12-17 23:04:21,cus_1a38731e1fbe,prd_02dd786968a0,ecommerce,4,230.84
sal_84f25f1d226d,2025-12-17 14:15:11,cus_418af67b6b28,prd_4ee65ed59110,loja_fisica,1,41.90
sal_1b8cd5a28ec4,2025-12-17 18:20:35,cus_a01814ad9247,prd_645f7859f379,ecommerce,1,462.55
sal_b7db6d34e631,2025-12-17 18:20:31,cus_b42a15933072,prd_ff35b88df534,ecommerce,1,201.31
sal_8003d630a435,2025-12-17 19:48:09,cus_418af67b6b28,prd_82cd17cb589d,ecommerce,1,44.90
sal_b7727d24db1e,2025-12-17 10:19:36,cus_7262f4e5ce9f,prd_651e8d1acbf8,loja_fisica,3,418.41
